Parsing alignment laurasiatheria_therest_nt12cp ... ... 
Length alignment: 198006
Number of taxa: 659
Taxon: sorex_satunini | Num gaps: 197526 | Missing taxon?: N | % Missing data: 99.7575831035423
Taxon: sorex_satunini_tembotovi | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sorex_saussurei | Num gaps: 197648 | Missing taxon?: N | % Missing data: 99.8191973980586
Taxon: sorex_shinto | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sorex_tenellus | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sorex_thompsoni | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sorex_trowbridgii | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sorex_tundrensis | Num gaps: 197496 | Missing taxon?: N | % Missing data: 99.7424320475137
Taxon: sorex_ugyunak | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sorex_unguiculatus | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sorex_vagrans | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sorex_volnuchini | Num gaps: 197484 | Missing taxon?: N | % Missing data: 99.7363716251023
Taxon: sorex_yukonicus | Num gaps: 197556 | Missing taxon?: N | % Missing data: 99.7727341595709
Taxon: soriculus_nigrescens~ | Num gaps: 197052 | Missing taxon?: N | % Missing data: 99.5181964182904
Taxon: speothos_venaticus | Num gaps: 195308 | Missing taxon?: N | % Missing data: 98.6374150278274
Taxon: spilogale | Num gaps: 195558 | Missing taxon?: N | % Missing data: 98.7636738280658
Taxon: suncus_dayi | Num gaps: 197444 | Missing taxon?: N | % Missing data: 99.7161702170641
Taxon: suncus_etruscus | Num gaps: 196532 | Missing taxon?: N | % Missing data: 99.2555781137945
Taxon: suncus_fellowesgordoni | Num gaps: 197082 | Missing taxon?: N | % Missing data: 99.533347474319
Taxon: suncus_hututsi | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: suncus_infinitesimus | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: suncus_lixus | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: suncus_madagascariensis | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: suncus_malayanus | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: suncus_megalura | Num gaps: 197456 | Missing taxon?: N | % Missing data: 99.7222306394756
Taxon: suncus_montanus~ | Num gaps: 196536 | Missing taxon?: N | % Missing data: 99.2575982545983
Taxon: suncus_murinus | Num gaps: 194832 | Missing taxon?: N | % Missing data: 98.3970182721736
Taxon: suncus_murinus_caerulescens | Num gaps: 197078 | Missing taxon?: N | % Missing data: 99.5313273335152
Taxon: suncus_murinus_kandianus | Num gaps: 197072 | Missing taxon?: N | % Missing data: 99.5282971223094
Taxon: suncus_remyi | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: suncus_stoliczkanus | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: suncus_varilla | Num gaps: 197458 | Missing taxon?: N | % Missing data: 99.7232407098775
Taxon: suricata_suricatta | Num gaps: 184930 | Missing taxon?: N | % Missing data: 93.396159712332
Taxon: sylvisorex_granti | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sylvisorex_granti_mundus | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sylvisorex_howelli | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: sylvisorex_johnstoni | Num gaps: 197584 | Missing taxon?: N | % Missing data: 99.7868751451976
Taxon: sylvisorex_lunaris | Num gaps: 197432 | Missing taxon?: N | % Missing data: 99.7101097946527
Taxon: sylvisorex_ollula | Num gaps: 197466 | Missing taxon?: N | % Missing data: 99.7272809914851
Taxon: sylvisorex_vulcanorum~ | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: talpa_altaica | Num gaps: 189816 | Missing taxon?: N | % Missing data: 95.8637617041908
Taxon: talpa_caeca | Num gaps: 196540 | Missing taxon?: N | % Missing data: 99.2596183954022
Taxon: talpa_caucasica | Num gaps: 196568 | Missing taxon?: N | % Missing data: 99.2737593810289
Taxon: talpa_davidiana | Num gaps: 196568 | Missing taxon?: N | % Missing data: 99.2737593810289
Taxon: talpa_europaea | Num gaps: 191932 | Missing taxon?: N | % Missing data: 96.9324161894084
Taxon: talpa_levantis | Num gaps: 196544 | Missing taxon?: N | % Missing data: 99.261638536206
Taxon: talpa_occidentalis | Num gaps: 196610 | Missing taxon?: N | % Missing data: 99.2949708594689
Taxon: talpa_romana | Num gaps: 196534 | Missing taxon?: N | % Missing data: 99.2565881841964
Taxon: talpa_stankovici | Num gaps: 196538 | Missing taxon?: N | % Missing data: 99.2586083250003
Taxon: tapirus_bairdii | Num gaps: 196634 | Missing taxon?: N | % Missing data: 99.3070917042918
Taxon: tapirus_indicus | Num gaps: 184082 | Missing taxon?: N | % Missing data: 92.9678898619234
Taxon: tapirus_kabomani | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: tapirus_pinchaque | Num gaps: 194056 | Missing taxon?: N | % Missing data: 98.0051109562337
Taxon: tapirus_terrestris | Num gaps: 196638 | Missing taxon?: N | % Missing data: 99.3091118450956
Taxon: taxidea_taxus | Num gaps: 193966 | Missing taxon?: N | % Missing data: 97.9596577881478
Taxon: tremarctos_ornatus | Num gaps: 195916 | Missing taxon?: N | % Missing data: 98.9444764300072
Taxon: urocyon_cinereoargenteus | Num gaps: 195092 | Missing taxon?: N | % Missing data: 98.5283274244215
Taxon: urocyon_littoralis_catalinae | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: urocyon_littoralis_clementae | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: urocyon_littoralis_dickeyi | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: urocyon_littoralis_littoralis | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: urocyon_littoralis_santacruzae | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: urocyon_littoralis_santarosae | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: uropsilus_aequodonenia | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: uropsilus_andersoni | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: uropsilus_atronates | Num gaps: 196014 | Missing taxon?: N | % Missing data: 98.9939698797006
Taxon: uropsilus_gracilis | Num gaps: 196720 | Missing taxon?: N | % Missing data: 99.3505247315738
Taxon: uropsilus_investigator | Num gaps: 196026 | Missing taxon?: N | % Missing data: 99.0000303021121
Taxon: uropsilus_nivatus | Num gaps: 196014 | Missing taxon?: N | % Missing data: 98.9939698797006
Taxon: uropsilus_soricipes | Num gaps: 196014 | Missing taxon?: N | % Missing data: 98.9939698797006
Taxon: uropsilus_sp_1_ft_2014 | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: uropsilus_sp_4_ft_2015 | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: urotrichus_talpoides | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: ursus_americanus | Num gaps: 193414 | Missing taxon?: N | % Missing data: 97.6808783572215
Taxon: ursus_arctos | Num gaps: 192664 | Missing taxon?: N | % Missing data: 97.3021019565064
Taxon: ursus_maritimus | Num gaps: 195194 | Missing taxon?: N | % Missing data: 98.5798410149187
Taxon: ursus_thibetanus | Num gaps: 193466 | Missing taxon?: N | % Missing data: 97.7071401876711
Taxon: ursus_thibetanus_formosanus | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: ursus_thibetanus_japonicus | Num gaps: 197672 | Missing taxon?: N | % Missing data: 99.8313182428815
Taxon: ursus_thibetanus_mupinensis | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: ursus_thibetanus_ussuricus | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: viverra_megaspila | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: viverra_tangalunga | Num gaps: 197318 | Missing taxon?: N | % Missing data: 99.652535781744
Taxon: viverra_zibetha | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: viverricula_indica | Num gaps: 196230 | Missing taxon?: N | % Missing data: 99.1030574831066
Taxon: vormela_peregusna | Num gaps: 193536 | Missing taxon?: N | % Missing data: 97.7424926517378
Taxon: vulpes_cana | Num gaps: 195868 | Missing taxon?: N | % Missing data: 98.9202347403614
Taxon: vulpes_chama | Num gaps: 195814 | Missing taxon?: N | % Missing data: 98.8929628395099
Taxon: vulpes_corsac | Num gaps: 195802 | Missing taxon?: N | % Missing data: 98.8869024170985
Taxon: vulpes_ferrilata | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: vulpes_lagopus | Num gaps: 189770 | Missing taxon?: N | % Missing data: 95.8405300849469
Taxon: vulpes_macrotis | Num gaps: 195796 | Missing taxon?: N | % Missing data: 98.8838722058928
Taxon: vulpes_rueppellii | Num gaps: 195860 | Missing taxon?: N | % Missing data: 98.9161944587538
Taxon: vulpes_velox | Num gaps: 196668 | Missing taxon?: N | % Missing data: 99.3242629011242
Taxon: vulpes_vulpes | Num gaps: 189036 | Missing taxon?: N | % Missing data: 95.4698342474471
Taxon: vulpes_vulpes_montana | Num gaps: 198006 | Missing taxon?: Y | % Missing data: 100
Taxon: vulpes_zerda | Num gaps: 195810 | Missing taxon?: N | % Missing data: 98.8909426987061
Taxon: zalophus_californianus | Num gaps: 193396 | Missing taxon?: N | % Missing data: 97.6717877236043
Taxon: ornithorhynchus_anatinus | Num gaps: 94014 | Missing taxon?: N | % Missing data: 47.480379382443
Taxon: zaglossus_bruijni | Num gaps: 197218 | Missing taxon?: N | % Missing data: 99.6020322616486
Taxon: tachyglossus_aculeatus | Num gaps: 189976 | Missing taxon?: N | % Missing data: 95.9445673363433
Taxon: pteropus_vampyrus | Num gaps: 46368 | Missing taxon?: N | % Missing data: 23.4174721978122
Taxon: myotis_lucifugus | Num gaps: 45026 | Missing taxon?: N | % Missing data: 22.7397149581326
Taxon: vicugna_pacos | Num gaps: 75698 | Missing taxon?: N | % Missing data: 38.2301546417785
Taxon: capra_hircus | Num gaps: 159464 | Missing taxon?: N | % Missing data: 80.53493328485

Number of missing taxa = 206
Number of present taxa = 453
Total number of taxa = 659

Eq: num_gaps / ( num_taxa * len_aln ) --> (40789236+86882726)/((206+453)*198006)
Avg missing data before removing missing taxa = 0.978434521772359 = 97.8434521772359%
Eq: num_gaps / ( num_taxa * len_aln ) --> 86882726/(453*198006)
Avg missing data after removing missing taxa = 0.968627703858685 = 96.8627703858685%

